cohort,problem,seed,seed_hex,baseline,candidate,baseline_s_per_source,candidate_s_per_source,delta_s_per_source,comparison,total_time_delta_s,distance_delta_m,certificate_travel_delta_m,discovery_delta_s,active_localization_delta_s,diagnostic_delta_s,optical_fallback_delta_s,certified_clear_delta_s
development100,3,24,0000000000000000000000000000000000000001000000000000000000000000,mec_center,segment_entry,281.0418925454546,279.1964111818182,-1.8454813636363951,win,-20.300295000000006,-101.50147785023364,-75.06421675327783,-4.092816000000312,-1.1946350000005168,0.0,0.0,-15.012843999999177
development100,3,24,0000000000000000000000000000000000000001000000000000000000000000,nccp,segment_entry,279.1315030909091,279.1964111818182,0.06490809090905714,loss,0.7139889999998559,3.569943641363352,1.8410664210759933,0.37622599999963313,-0.030448999999407533,0.0,0.0,0.3682119999995166
development100,3,25,0000000000000000000000000000000000000008000000000000000000000000,mec_center,nccp,291.91677553846154,290.2526179230769,-1.6641576153846245,win,-21.634049000000232,-108.17025090242169,-106.34304855762048,2.1171090000000277,-2.4825490000000627,0.0,0.0,-21.268609000000083
development100,3,25,0000000000000000000000000000000000000008000000000000000000000000,mec_center,segment_entry,291.91677553846154,290.27163192307694,-1.6451436153845975,win,-21.386867000000166,-106.93434504722609,-104.38627455277629,0.44842900000003283,-0.9580419999999776,0.0,0.0,-20.877254000000107
development100,3,25,0000000000000000000000000000000000000008000000000000000000000000,nccp,segment_entry,290.2526179230769,290.27163192307694,0.019014000000026954,loss,0.24718200000006618,1.2359058551955968,1.956774004844192,-1.6686799999999948,1.524507000000085,0.0,0.0,0.3913549999999759
development100,3,26,0000000000000000000000000000000000000040000000000000000000000000,mec_center,nccp,327.59144572727274,325.97132863636364,-1.6201170909091047,win,-17.821288000000095,-89.10645593303889,-80.95340929880513,-3.4148520000003373,1.784242999999833,0.0,0.0,-16.190678999999705
development100,3,26,0000000000000000000000000000000000000040000000000000000000000000,mec_center,segment_entry,327.59144572727274,325.968727,-1.6227187272727406,win,-17.849906000000374,-89.24954013411843,-79.94118256624665,-3.7196860000005927,1.858015000000023,0.0,0.0,-15.988234999999975
development100,3,26,0000000000000000000000000000000000000040000000000000000000000000,nccp,segment_entry,325.97132863636364,325.968727,-0.002601636363635862,win,-0.0286180000002787,-0.1430842010795459,1.0122267325584744,-0.3048340000002554,0.07377200000019002,0.0,0.0,0.20244399999972984
development100,3,27,0000000000000000000000000000000000001000000000000000000000000000,mec_center,nccp,327.2631529230769,326.1412369230769,-1.1219159999999988,win,-14.584907999999814,-72.92456591088921,-119.9975835034088,0.8505470000004607,8.564057999999932,0.0,0.0,-23.999513000000036
development100,3,27,0000000000000000000000000000000000001000000000000000000000000000,mec_center,segment_entry,327.2631529230769,326.1251433076923,-1.1380096153845898,win,-14.79412499999944,-73.97063101227104,-117.87755881566568,0.5179580000008173,8.263425999999527,0.0,0.0,-23.575508999999784
development100,3,27,0000000000000000000000000000000000001000000000000000000000000000,nccp,segment_entry,326.1412369230769,326.1251433076923,-0.016093615384590976,win,-0.20921699999962584,-1.0460651013818278,2.1200246877431255,-0.3325889999996434,-0.30063200000040524,0.0,0.0,0.4240040000002523
development100,3,28,0000000000000000000000000000000000040000000000000000000000000000,mec_center,nccp,335.2708835,333.6344265833333,-1.6364569166667025,win,-19.637482999999975,-98.18742150083926,-107.26867220527174,0.2196699999997236,1.5965819999998985,0.0,0.0,-21.45373499999971
development100,3,28,0000000000000000000000000000000000040000000000000000000000000000,mec_center,segment_entry,335.2708835,333.6178346666667,-1.6530488333333437,win,-19.836585999999897,-99.18294131341099,-104.04832371060229,0.19433499999945525,0.7787430000000768,0.0,0.0,-20.809663999999543
development100,3,28,0000000000000000000000000000000000040000000000000000000000000000,nccp,segment_entry,333.6344265833333,333.6178346666667,-0.016591916666641282,win,-0.19910299999992276,-0.9955198125717288,3.2203484946694516,-0.025335000000268337,-0.8178389999998217,0.0,0.0,0.6440710000001673
development100,3,29,0000000000000000000000000000000001000000000000000000000000000000,mec_center,nccp,296.02153423076925,293.6206463846154,-2.4008878461538643,win,-31.21154200000001,-156.05772290629648,-129.66261746258328,-2.363996000000043,-2.9150229999995645,0.0,0.0,-25.932523000000515
development100,3,29,0000000000000000000000000000000001000000000000000000000000000000,mec_center,segment_entry,296.02153423076925,293.79217453846155,-2.229359692307696,win,-28.981676000000334,-144.90839077956844,-127.13609140373183,-1.7116190000001552,-1.84283900000014,0.0,0.0,-25.42721800000021
development100,3,29,0000000000000000000000000000000001000000000000000000000000000000,nccp,segment_entry,293.6206463846154,293.79217453846155,0.17152815384616815,loss,2.2298659999996744,11.14933212672804,2.5265260588514593,0.6523769999998876,1.0721839999994245,0.0,0.0,0.5053050000003054
development100,3,30,0000000000000000000000000000000040000000000000000000000000000000,mec_center,nccp,338.3426720909091,335.69753372727274,-2.645138363636363,win,-29.096521999999823,-145.48261969925443,234.51309147936252,-4.029476999999815,-71.96966300000031,0.0,0.0,46.9026180000003
development100,3,30,0000000000000000000000000000000040000000000000000000000000000000,mec_center,segment_entry,338.3426720909091,335.74116572727274,-2.6015063636363607,win,-28.616570000000138,-143.08285838834854,235.0367580155621,-3.954484999999977,-71.66943600000013,0.0,0.0,47.00735099999997
development100,3,30,0000000000000000000000000000000040000000000000000000000000000000,nccp,segment_entry,335.69753372727274,335.74116572727274,0.043632000000002336,loss,0.47995199999968463,2.3997613109058875,0.5236665361995847,0.0749919999998383,0.3002270000001772,0.0,0.0,0.10473299999966912
development100,3,31,0000000000000000000000000000001000000000000000000000000000000000,mec_center,nccp,299.00917592857144,297.4151987857143,-1.5939771428571134,win,-22.315679999999702,-111.5783761404673,-128.53890714936506,2.5871899999997368,0.8774959999991552,0.0,-0.07258299999966766,-25.707782999999154
development100,3,31,0000000000000000000000000000001000000000000000000000000000000000,mec_center,segment_entry,299.00917592857144,297.5891311428571,-1.4200447857143104,win,-19.88062700000046,-99.40311820620991,-123.94125181163054,3.461394999999584,1.4427510000000439,0.0,0.0034789999995155085,-24.788251999999943
development100,3,31,0000000000000000000000000000001000000000000000000000000000000000,nccp,segment_entry,297.4151987857143,297.5891311428571,0.17393235714280308,loss,2.435052999999243,12.175257934257388,4.597655337734523,0.8742049999998471,0.5652550000008887,0.0,0.07606199999918317,0.9195309999992105
development100,3,32,0000000000000000000000000000040000000000000000000000000000000000,mec_center,nccp,312.6564291428571,311.0678628571428,-1.5885662857143075,win,-22.239927999999964,-111.19962906337241,-111.33750229911493,-6.79467899999986,6.822253999999248,0.0,0.0,-22.267502999999124
development100,3,32,0000000000000000000000000000040000000000000000000000000000000000,mec_center,segment_entry,312.6564291428571,308.18626600000005,-4.470163142857075,win,-62.58228399999916,-312.911416565541,-104.3003590039807,-5.498172999999497,-36.22404200000028,0.0,0.0,-20.860068999999385
development100,3,32,0000000000000000000000000000040000000000000000000000000000000000,nccp,segment_entry,311.0678628571428,308.18626600000005,-2.8815968571427675,win,-40.3423559999992,-201.7117875021686,7.0371432951342285,1.2965060000003632,-43.04629599999953,0.0,0.0,1.4074339999997392
development100,3,33,0000000000000000000000000001000000000000000000000000000000000000,mec_center,nccp,489.81517840000004,490.15774880000004,0.3425703999999996,loss,5.13855599999988,25.692785628274578,-115.03703494677211,2.8601190000006227,-0.3009109999998145,0.0,25.586757000000034,-23.007409000000962
development100,3,33,0000000000000000000000000001000000000000000000000000000000000000,mec_center,segment_entry,489.81517840000004,490.15045480000003,0.3352763999999979,loss,5.029145999999855,25.145740785024827,-112.86791217984319,2.506552000000511,-0.47790399999939837,0.0,25.574082999999973,-22.57358500000123
development100,3,33,0000000000000000000000000001000000000000000000000000000000000000,nccp,segment_entry,490.15774880000004,490.15045480000003,-0.007294000000001688,win,-0.10941000000002532,-0.5470448432497506,2.169122766928922,-0.3535670000001119,-0.17699299999958384,0.0,-0.012674000000060914,0.4338239999997313
development100,3,34,0000000000000000000000000040000000000000000000000000000000000000,mec_center,nccp,327.9853194285714,325.3573772857143,-2.627942142857137,win,-36.791189999999915,-183.95594110672755,-265.0083822772209,-2.213925000000472,18.42441300000064,0.0,0.0,-53.0016779999998
development100,3,34,0000000000000000000000000040000000000000000000000000000000000000,mec_center,segment_entry,327.9853194285714,325.36255785714286,-2.622761571428555,win,-36.71866199999931,-183.59330227571627,-264.74474744581744,-2.1468650000001617,18.37715100000014,0.0,0.0,-52.948947999999575
development100,3,34,0000000000000000000000000040000000000000000000000000000000000000,nccp,segment_entry,325.3573772857143,325.36255785714286,0.00518057142858197,loss,0.07252800000060233,0.3626388310112816,0.2636348314034649,0.06706000000031054,-0.04726200000050085,0.0,0.0,0.05273000000022421
development100,3,35,0000000000000000000000001000000000000000000000000000000000000000,mec_center,nccp,407.01245827272726,406.1939987272727,-0.8184595454545729,win,-9.003055000000131,-45.015262045064446,-113.73193697559714,4.186586000000716,9.55674899999849,0.0,0.0,-22.746389999998826
development100,3,35,0000000000000000000000001000000000000000000000000000000000000000,mec_center,segment_entry,407.01245827272726,405.9811330909091,-1.031325181818147,win,-11.344576999999845,-56.72288824045245,-105.88221173281136,3.5514389999998457,6.280427999999347,0.0,0.0,-21.176443999999037
development100,3,35,0000000000000000000000001000000000000000000000000000000000000000,nccp,segment_entry,406.1939987272727,405.9811330909091,-0.21286563636357414,win,-2.3415219999997134,-11.707626195388002,7.84972524278578,-0.6351470000008703,-3.276320999999143,0.0,0.0,1.5699459999997885
development100,3,36,0000000000000000000000040000000000000000000000000000000000000000,mec_center,nccp,354.75100636363635,352.20869536363637,-2.542310999999984,win,-27.96542099999988,-139.82709749616333,-126.35262296184646,-0.4087560000002668,-2.2861390000014126,0.0,0.0,-25.2705259999982
development100,3,36,0000000000000000000000040000000000000000000000000000000000000000,mec_center,segment_entry,354.75100636363635,352.1058091818182,-2.645197181818162,win,-29.09716900000012,-145.48583110196523,-125.29052709560801,-1.8645250000004125,-2.1745370000007824,0.0,0.0,-25.058106999999097
development100,3,36,0000000000000000000000040000000000000000000000000000000000000000,nccp,segment_entry,352.20869536363637,352.1058091818182,-0.1028861818181781,win,-1.1317480000002433,-5.658733605801899,1.062095866238451,-1.4557690000001458,0.11160200000063014,0.0,0.0,0.21241899999910174
development100,3,37,0000000000000000000001000000000000000000000000000000000000000000,mec_center,nccp,283.9517661333333,282.29326953333333,-1.6584965999999781,win,-24.877448999999615,-124.38724865151016,-506.0026690001964,-1.0937660000004144,77.41685099999927,0.0,0.0,-101.20053399999864
development100,3,37,0000000000000000000001000000000000000000000000000000000000000000,mec_center,segment_entry,283.9517661333333,282.58888253333333,-1.362883599999975,win,-20.443253999999797,-102.21626587521314,-117.30074084985972,-0.39538199999992685,3.412278999998989,0.0,0.0,-23.46015099999886
development100,3,37,0000000000000000000001000000000000000000000000000000000000000000,nccp,segment_entry,282.29326953333333,282.58888253333333,0.295613000000003,loss,4.434194999999818,22.170982776297024,388.7019281503367,0.6983840000004875,-74.00457200000028,0.0,0.0,77.74038299999978
development100,3,38,0000000000000000000040000000000000000000000000000000000000000000,mec_center,nccp,379.30505750000003,378.1899722,-1.1150853000000325,win,-11.150853000000097,-55.75426910101851,-97.45424049996745,1.536260999999513,6.803733000000193,0.0,0.0,-19.49084699999969
development100,3,38,0000000000000000000040000000000000000000000000000000000000000000,mec_center,segment_entry,379.30505750000003,378.1604728,-1.1445847000000526,win,-11.445847000000413,-57.229239935522855,-96.53345772403918,1.5497059999988778,6.3111380000002555,0.0,0.0,-19.306690999999603
development100,3,38,0000000000000000000040000000000000000000000000000000000000000000,nccp,segment_entry,378.1899722,378.1604728,-0.02949940000002016,win,-0.2949940000003153,-1.4749708345043473,0.9207827759282736,0.013444999999364882,-0.4925949999999375,0.0,0.0,0.1841560000000868
development100,3,39,0000000000000000001000000000000000000000000000000000000000000000,mec_center,nccp,306.1532107142857,304.51406828571425,-1.6391424285714606,win,-22.947994000000108,-114.73996778897708,-133.76800237020962,-0.6984240000001591,4.504029999999602,0.0,0.0,-26.753599999999608
development100,3,39,0000000000000000001000000000000000000000000000000000000000000000,mec_center,segment_entry,306.1532107142857,304.5584152142857,-1.594795500000032,win,-22.32713700000022,-111.63567623367271,-129.7314431748789,-0.37474900000052,3.9938999999999396,0.0,0.0,-25.946287999999583
development100,3,39,0000000000000000001000000000000000000000000000000000000000000000,nccp,segment_entry,304.51406828571425,304.5584152142857,0.044346928571428634,loss,0.6208569999998872,3.1042915553043713,4.03655919533071,0.3236749999996391,-0.5101299999996627,0.0,0.0,0.8073120000000245
development100,3,40,0000000000000000040000000000000000000000000000000000000000000000,mec_center,nccp,358.5681853333333,357.38880416666666,-1.1793811666666443,win,-14.152573999999731,-70.76285984897186,-94.16673033082498,1.8704770000006192,2.810295999999198,0.0,0.0,-18.833346999999435
development100,3,40,0000000000000000040000000000000000000000000000000000000000000000,mec_center,segment_entry,358.5681853333333,357.46654341666664,-1.101641916666665,win,-13.219702999999754,-66.09851092607641,-90.60361613542455,1.7687530000005154,3.1322680000007495,0.0,0.0,-18.120724000000678
development100,3,40,0000000000000000040000000000000000000000000000000000000000000000,nccp,segment_entry,357.38880416666666,357.46654341666664,0.07773924999997917,loss,0.9328709999999774,4.664348922895442,3.5631141954004306,-0.10172400000010384,0.32197200000155135,0.0,0.0,0.7126229999987572
development100,3,41,0000000000000001000000000000000000000000000000000000000000000000,mec_center,nccp,304.7330048181818,303.5151016363636,-1.2179031818182011,win,-13.396934999999758,-66.98466705548344,-96.85500240601414,3.802050999999665,2.17201600000044,0.0,0.0,-19.371001999999862
development100,3,41,0000000000000001000000000000000000000000000000000000000000000000,mec_center,segment_entry,304.7330048181818,303.5675893636364,-1.165415454545439,win,-12.819569999999658,-64.09784536730695,-97.23731325031417,4.764458999999533,1.8634349999999813,0.0,0.0,-19.44746399999906
development100,3,41,0000000000000001000000000000000000000000000000000000000000000000,nccp,segment_entry,303.5151016363636,303.5675893636364,0.052487727272762186,loss,0.5773650000000998,2.8868216881764965,-0.3823108443000365,0.9624079999998685,-0.3085810000004585,0.0,0.0,-0.07646199999919645
development100,3,42,0000000000000040000000000000000000000000000000000000000000000000,mec_center,nccp,280.77679792857145,280.3241349285714,-0.45266300000002957,win,-6.337281999999959,-31.6864264365322,-104.84208373015827,4.458129000000099,10.173003000000335,0.0,0.0,-20.96841400000028
development100,3,42,0000000000000040000000000000000000000000000000000000000000000000,mec_center,segment_entry,280.77679792857145,280.14554035714286,-0.6312575714285913,win,-8.83760600000005,-44.18803857513558,-104.07937562473853,4.0573280000005525,7.920939000000544,0.0,0.0,-20.815873000001147
